id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
FOXG_05127	370,6555341	534,6019193	206,7091489	0,386659945	-1,370862773	0,193104612	0,687008756
FOXG_04237	374,2657335	535,0187143	213,5127527	0,399075298	-1,325267114	0,1998806	0,698351413
FOXG_11429	406,5170543	535,8935183	277,1405904	0,517156078	-0,951328341	0,383725909	0,93584311
FOXG_03525	395,3074468	535,9583663	254,6565272	0,475142368	-1,073568239	0,317311921	0,86317077
FOXG_06184	394,4027247	537,2658006	251,5396489	0,468184739	-1,094850185	0,313562329	0,860427161
FOXG_07799	512,5489612	538,3408246	486,7570978	0,904180169	-0,145317819	0,894151307	1
FOXG_10430	517,6741325	539,5893119	495,7589531	0,918770891	-0,122222945	0,871598786	1
FOXG_01519	528,6003302	539,7700459	517,4306145	0,958613058	-0,060979502	0,921093407	1
FOXG_16495	481,9159423	539,887238	423,9446466	0,785246653	-0,348782206	0,686005689	1
FOXG_10466	698,44711	540,4450923	856,4491278	1,584710713	0,664219503	0,543812276	1
FOXG_00058	567,8345895	541,0998354	594,5693436	1,098816345	0,135950276	0,920873546	1
FOXG_02151	417,1415886	541,4323404	292,8508368	0,540881685	-0,886615047	0,393159206	0,939696519
FOXG_10411	351,6559333	542,4236414	160,8882251	0,296609906	-1,753361316	0,101156501	0,469439193
FOXG_08496	406,5263647	542,8593393	270,1933902	0,497722652	-1,006586047	0,343465185	0,892216932
FOXG_10856	295,1062902	543,0211908	47,19138963	0,086905245	-3,524412939	0,00187588	0,024173443
FOXG_13885	553,1255225	544,2781993	561,9728457	1,032510298	0,046156171	0,961410585	1
FOXG_08341	573,0540528	545,630264	600,4778416	1,100521509	0,138187342	0,906173063	1
FOXG_13911	502,3121217	546,2226141	458,4016293	0,839221258	-0,252876872	0,810602951	1
FOXG_00954	475,6526411	547,184726	404,1205563	0,738545023	-0,437242221	0,691911884	1
FOXG_07995	498,8785224	547,4741769	450,2828679	0,822473254	-0,28195933	0,76074539	1
FOXG_06143	311,9395032	548,315747	75,56325937	0,137809756	-2,859250069	0,011083609	0,098515704
FOXG_09368	383,4228034	549,0754858	217,770121	0,396612354	-1,334198478	0,201562793	0,699562739
FOXG_01517	283,4391402	549,3502883	17,52799207	0,031906768	-4,969993722	8,15E-05	0,00189335
FOXG_06294	618,4381921	549,4366644	687,4397199	1,251171908	0,323280026	0,781381142	1
FOXG_01760	761,4604647	550,098578	972,8223515	1,768450947	0,822486203	0,400367071	0,940202034
FOXG_09534	590,3610198	550,4749835	630,2470561	1,144914982	0,195240473	0,881734953	1
FOXG_01888	412,1381857	552,6201005	271,656271	0,491578701	-1,024505687	0,366262402	0,917695339
FOXG_09031	405,3508641	552,7314728	257,9702554	0,466718955	-1,099374034	0,286352236	0,823107935
FOXG_05922	467,7671943	552,9482232	382,5861655	0,691902333	-0,53135969	0,629203302	1
FOXG_15628	514,4221144	554,7615028	474,082726	0,85457034	-0,22672885	0,830622389	1
FOXG_05178	510,2820736	555,4022296	465,1619177	0,837522597	-0,255799979	0,805832435	1
FOXG_06248	371,6029453	556,1909628	187,0149279	0,336242299	-1,57242687	0,144267126	0,578756663
FOXG_10560	509,0874997	557,7283823	460,446617	0,825575014	-0,276528787	0,789288803	1
FOXG_11185	606,870122	558,079842	655,660402	1,174850537	0,232477231	0,839812473	1
FOXG_06313	591,6769833	558,5143737	624,8395929	1,118752932	0,161891463	0,847226386	1
FOXG_02985	494,8864679	558,6446807	431,128255	0,771739658	-0,37381385	0,672702315	1
FOXG_06349	389,8299293	560,0662368	219,5936219	0,392085092	-1,350761307	0,193432316	0,687202544
FOXG_00118	543,5885299	560,2910599	526,8859999	0,940379095	-0,088685627	0,962485013	1
FOXG_09227	436,8401007	561,6786464	312,001555	0,555480535	-0,848191737	0,407209739	0,946097587
FOXG_08076	466,9850645	561,924265	372,045864	0,66209254	-0,594895219	0,512901178	1
FOXG_00536	634,5561046	562,3372022	706,7750071	1,256852658	0,329815531	0,766537069	1
FOXG_19545	612,3484724	562,9183669	661,778578	1,175620866	0,233422871	0,832089817	1
FOXG_08353	566,1734832	563,4814107	568,8655558	1,009555142	0,013719714	0,979356576	1
FOXG_13394	556,4818504	566,4763046	546,4873963	0,964713602	-0,051827387	0,957524105	1
FOXG_02107	580,5725397	566,7284278	594,4166516	1,048856247	0,06881696	0,952429121	1
FOXG_10502	514,2725661	567,5950287	460,9501035	0,812110889	-0,300251362	0,81139884	1
FOXG_09323	434,8233642	568,2889232	301,3578051	0,530289775	-0,915147164	0,387250934	0,938282566
FOXG_06120	697,2694749	568,8414858	825,6974641	1,451542274	0,537586589	0,609376397	1
FOXG_16551	394,369206	569,6555322	219,0828798	0,384588348	-1,378613043	0,180585712	0,663611449
FOXG_10435	412,5109751	569,9290612	255,092889	0,447587088	-1,159759676	0,277358486	0,813389091
FOXG_01669	414,1479936	570,0183395	258,2776476	0,453104102	-1,142085544	0,278564891	0,814076335
FOXG_18524	616,4739494	570,0792816	662,8686172	1,162765669	0,217560381	0,829495843	1
FOXG_19826	590,6180579	570,9951253	610,2409904	1,0687324	0,095900661	0,965415197	1
FOXG_02300	572,6928118	571,4434854	573,9421382	1,004372528	0,006294473	0,97855182	1
FOXG_03133	585,5546161	571,4849424	599,6242898	1,049239001	0,069343339	0,96853846	1
FOXG_00236	384,5124588	572,7699242	196,2549933	0,342641932	-1,545226379	0,180419955	0,663611449
FOXG_21273	377,2900848	574,2574541	180,3227154	0,31401023	-1,671116533	0,124831993	0,536457293
FOXG_00672	592,7079572	574,8552855	610,5606289	1,062111882	0,086935746	0,913430074	1
FOXG_01930	563,759116	575,9493824	551,5688496	0,957668966	-0,062401044	0,940544909	1
FOXG_02141	370,8920371	576,1993807	165,5846935	0,287373953	-1,798998793	0,101071639	0,469237645
FOXG_10350	347,4233552	576,3619157	118,4847948	0,205573601	-2,282273081	0,032823621	0,220880239
FOXG_06092	380,6613048	578,0006493	183,3219604	0,317165665	-1,656691495	0,103379795	0,47560856
FOXG_12649	678,254717	578,0803342	778,4290999	1,346575993	0,429295649	0,702888784	1
FOXG_00556	499,4417413	578,8852312	419,9982514	0,725529395	-0,462894029	0,648647788	1
FOXG_01449	581,4243395	579,913967	582,9347119	1,005208954	0,007495427	0,980186149	1
FOXG_05048	402,0180178	581,336732	222,6993036	0,383081425	-1,384277022	0,203560628	0,702557401
FOXG_10380	419,5332656	581,8699405	257,1965908	0,442017318	-1,177825199	0,275286534	0,812576717
FOXG_09037	359,6436624	586,648516	132,6388088	0,226095874	-2,144993432	0,047005383	0,286807779
FOXG_03983	296,4300985	587,4427156	5,417481433	0,009222144	-6,76068206	6,57E-07	3,28E-05
FOXG_08544	707,8418889	587,4966707	828,1871071	1,409688171	0,495376068	0,651139133	1
FOXG_00149	652,0711687	587,7394967	716,4028407	1,218912196	0,285594206	0,738687179	1
FOXG_01659	743,9809665	588,9429031	899,0190299	1,526496075	0,61022388	0,562711341	1
FOXG_13427	443,292716	589,1097321	297,4756999	0,504958047	-0,985764564	0,330434768	0,874502803
FOXG_00227	530,3152942	589,6350161	470,9955723	0,798791726	-0,324108705	0,758198775	1
FOXG_00646	321,9678911	589,8750718	54,06071036	0,091647728	-3,447757068	0,003151075	0,03688058
FOXG_14853	417,4691348	590,5933427	244,3449269	0,413727872	-1,273245943	0,195779643	0,692887568
FOXG_09056	388,1321457	590,6133758	185,6509157	0,314335779	-1,669621599	0,120119789	0,523349551
FOXG_01058	562,2106048	590,9384947	533,4827149	0,90277198	-0,147566454	0,890395933	1
FOXG_02418	452,4008596	590,942916	313,8588031	0,531115264	-0,912903101	0,393204244	0,939696519
FOXG_01426	701,9732353	593,433929	810,5125416	1,365800811	0,449747096	0,679946561	1
FOXG_04899	570,9150124	594,0130169	547,8170078	0,922230645	-0,116800489	0,906794584	1
FOXG_00622	432,4406881	594,7503897	270,1309865	0,454192198	-1,138625172	0,280115341	0,816577157
FOXG_01756	1200,279679	595,2647567	1805,294602	3,03275909	1,600630901	0,12763152	0,543557013
FOXG_06061	447,1101424	595,4690114	298,7512734	0,501707507	-0,995081569	0,334698817	0,880043616
FOXG_19643	310,053402	596,9815192	23,12528478	0,03873702	-4,690143233	0,000168499	0,003516322
FOXG_11451	1936,90588	597,0564029	3276,755358	5,488183934	2,456328834	0,023563445	0,174274179
FOXG_03374	600,5865119	597,3909356	603,7820883	1,010698443	0,015352611	0,932135861	1
FOXG_04155	468,4637872	597,9932374	338,934337	0,566786237	-0,819123368	0,473744118	0,995649855
FOXG_05154	618,4921226	598,6873474	638,2968978	1,066160661	0,092424855	0,919324535	1
FOXG_04262	800,3974081	599,3798927	1001,414923	1,670751615	0,740497268	0,454867727	0,983163059
FOXG_12728	472,0883525	599,618334	344,558371	0,574629479	-0,799296088	0,384065073	0,935899917
FOXG_16596	327,2374446	599,8829505	54,59193876	0,091004318	-3,45792119	0,002236631	0,027757159
FOXG_06194	492,1897974	600,631404	383,7481907	0,638907969	-0,64631996	0,523678447	1
FOXG_05833	444,9530591	600,81444	289,0916783	0,481166329	-1,055392407	0,321659591	0,866606127
FOXG_09059	409,6673014	601,2920233	218,0425795	0,362623436	-1,463455927	0,154914314	0,606224761
FOXG_04220	426,1183834	602,2649107	249,971856	0,415052997	-1,268632534	0,218644857	0,727313477
FOXG_08063	389,5576779	602,3976272	176,7177287	0,293357279	-1,769269306	0,106259228	0,483707291
FOXG_06068	558,8840468	604,3660741	513,4020195	0,849488483	-0,235333707	0,798218699	1
FOXG_06276	711,5874415	604,6634854	818,5113975	1,353664339	0,436870046	0,657922872	1
FOXG_03171	454,2521356	604,7968804	303,7073908	0,502164281	-0,993768681	0,314554505	0,860531074
FOXG_05911	375,6972149	605,1513538	146,2430761	0,241663635	-2,048927697	0,059817697	0,336994189
FOXG_12539	1063,954072	605,2803323	1522,627812	2,515574571	1,330887957	0,189028675	0,679330831
FOXG_00080	564,6921749	605,8055748	523,578775	0,864268664	-0,21044824	0,778192351	1
FOXG_05983	425,5481909	606,1025836	244,9937982	0,40421177	-1,306816763	0,230458547	0,750102205
FOXG_00194	469,5394243	606,9470247	332,1318239	0,547217155	-0,869814637	0,420050332	0,955536115
FOXG_05408	690,6140214	610,1481011	771,0799417	1,263758652	0,337720969	0,755737656	1
FOXG_02376	423,4977265	610,867762	236,1276909	0,386544692	-1,371292868	0,188430461	0,677867765
FOXG_09267	790,039156	610,9168445	969,1614675	1,586404887	0,665761027	0,506531427	1
FOXG_07619	338,8797586	610,9176735	66,84184373	0,109412195	-3,192154544	0,004300902	0,047500432
FOXG_00948	905,4072134	611,2224882	1199,591939	1,962610934	0,972774203	0,344859641	0,894540707
FOXG_02019	1335,998306	611,9495735	2060,047039	3,366367309	1,7511926	0,100329254	0,467445696
FOXG_04197	394,944279	612,6099483	177,2786097	0,289382518	-1,788950323	0,096366862	0,456716807
FOXG_13566	425,4926228	612,8738592	238,1113864	0,38851614	-1,36395356	0,164182038	0,62875951
FOXG_16410	1555,041221	613,1788527	2496,90359	4,072064095	2,02576027	0,058756476	0,332838747
FOXG_03063	784,7988409	614,8021617	954,7955202	1,553012627	0,63506956	0,573573236	1
FOXG_12838	447,1953344	615,6424789	278,7481899	0,452776083	-1,143130343	0,28094816	0,818135361
FOXG_04217	808,2344783	615,9418848	1000,527072	1,624385509	0,699894062	0,462453846	0,990407691
FOXG_12724	547,2128742	616,3264503	478,0992981	0,775724128	-0,36638442	0,71996905	1
FOXG_10000	663,2216685	617,6817888	708,7615482	1,147454176	0,198436541	0,770713631	1
FOXG_18543	362,6152348	617,9754359	107,2550338	0,173558733	-2,526504134	0,0170969	0,138118109
FOXG_05236	385,9577409	617,994522	153,9209598	0,24906525	-2,005404349	0,057678802	0,328429885
FOXG_21511	575,2970708	618,1877001	532,4064415	0,86123752	-0,215516923	0,858749128	1
FOXG_10441	473,5850395	618,1938706	328,9762085	0,532157021	-0,910076098	0,40934938	0,946329685
FOXG_02462	369,611578	618,6236834	120,5994726	0,194948037	-2,358838469	0,026475316	0,190418621
FOXG_05930	407,1292692	619,7259051	194,5326332	0,313901084	-1,671618085	0,123392839	0,532673807
FOXG_01442	390,0412938	620,4995628	159,5830248	0,25718475	-1,959122997	0,070725735	0,376167648
FOXG_09523	495,8720077	620,5209727	371,2230426	0,598244151	-0,741193708	0,498068023	1
FOXG_05354	624,0242751	620,5515053	627,4970449	1,011192527	0,016057707	0,983757287	1
FOXG_09465	881,4342424	622,6017704	1140,266714	1,83145434	0,872989734	0,37745484	0,930685773
FOXG_03429	523,9307522	622,9406937	424,9208106	0,68212081	-0,551900818	0,625316873	1
FOXG_00526	402,7062179	623,0830326	182,3294033	0,292624568	-1,772877195	0,100800973	0,468582151
FOXG_00160	458,2884621	624,1610769	292,4158474	0,468494205	-1,093896893	0,278082585	0,813389091
FOXG_00270	429,55838	625,7684093	233,3483507	0,372898899	-1,423143558	0,201489412	0,699562739
FOXG_12733	493,7947837	626,2360867	361,3534808	0,577024366	-0,793295855	0,430607235	0,961585074
FOXG_00494	691,0292144	627,1474151	754,9110137	1,203721797	0,267501997	0,802406513	1
FOXG_05531	439,3120957	627,6345967	250,9895947	0,399897641	-1,322297324	0,20764012	0,708314144
FOXG_21002	507,5315044	627,798456	387,2645528	0,61686127	-0,696982026	0,524353285	1
FOXG_09809	353,7023832	629,0821966	78,3225698	0,124502919	-3,005748527	0,013457827	0,116026934
FOXG_11738	333,6951075	631,1364648	36,25375023	0,057442015	-4,121749834	0,000320745	0,005884265
FOXG_00630	696,7617232	632,5735786	760,9498678	1,202942857	0,266568112	0,816775137	1
FOXG_11716	511,7763432	633,6318842	389,9208022	0,615374339	-0,700463809	0,495939375	1
FOXG_09473	869,184233	633,9108405	1104,457625	1,742291746	0,800986223	0,459826172	0,988362002
FOXG_00207	743,9812257	633,9807492	853,9817022	1,347015194	0,429766125	0,678659263	1
FOXG_11003	407,0108337	635,6190506	178,4026167	0,280675377	-1,83302559	0,078467404	0,399399816
FOXG_03746	457,176208	635,6401528	278,7122631	0,438474917	-1,18943378	0,261307888	0,798974844
FOXG_02332	512,5794076	638,5687636	386,5900516	0,605400818	-0,724037471	0,488283944	1
FOXG_12732	584,3506029	640,353289	528,3479168	0,82508816	-0,277379817	0,810034719	1
FOXG_05398	875,6497118	640,5400854	1110,759338	1,734098089	0,794185507	0,413939313	0,951837663
FOXG_08444	561,074734	642,2723833	479,8770847	0,747155097	-0,420520342	0,665805113	1
FOXG_11734	575,825891	644,4640612	507,1877209	0,786991473	-0,34558009	0,708425537	1
FOXG_00950	671,9013756	645,1575484	698,6452028	1,082906345	0,114908477	0,895204411	1
FOXG_07977	574,4064746	645,2194507	503,5934986	0,780499562	-0,357530273	0,73852916	1
FOXG_05357	411,5272255	649,9850084	173,0694426	0,266266822	-1,909055421	0,077107737	0,396155141
FOXG_06384	740,044903	650,3810318	829,7087741	1,275727202	0,35131986	0,724577137	1
FOXG_00887	767,7049772	650,7642779	884,6456764	1,359394955	0,442964674	0,677825625	1
FOXG_05536	485,8521817	650,9941766	320,7101869	0,492646783	-1,021374458	0,333922346	0,878641849
FOXG_20295	445,1593579	651,4668855	238,8518303	0,366636947	-1,447575915	0,177341924	0,656698257
FOXG_07892	417,0406974	651,9117538	182,169641	0,279439111	-1,839394136	0,082088338	0,4110912
FOXG_05916	386,9980712	652,4684542	121,5276883	0,186258336	-2,424623103	0,022898753	0,17073941
FOXG_00370	362,0544628	653,5120085	70,59691714	0,108026962	-3,210536656	0,004428053	0,048643554
FOXG_08041	570,3476743	654,49705	486,1982986	0,742857892	-0,428841845	0,662998536	1
FOXG_09364	788,9988382	655,2981176	922,6995588	1,40806075	0,493709579	0,640161689	1
FOXG_08498	522,7997693	656,2829888	389,3165499	0,593214446	-0,753374363	0,477692933	0,996692646
FOXG_10359	347,1039607	658,5239671	35,68395445	0,054187784	-4,205888542	0,000425786	0,007438152
FOXG_05956	370,0076464	659,5770381	80,43825475	0,121954298	-3,03558749	0,007816947	0,076070778
FOXG_01895	517,8836643	659,7323111	376,0350176	0,569981205	-0,811013748	0,43327325	0,961844654
FOXG_10522	849,4230507	663,3894943	1035,456607	1,56085771	0,642339025	0,528623952	1
FOXG_02815	601,3191398	664,3348124	538,3034671	0,810289416	-0,303490799	0,738147482	1
FOXG_20782	410,0234572	666,1181447	153,9287698	0,231083286	-2,11351518	0,051066171	0,303373613
FOXG_12662	506,4308724	667,0705409	345,7912039	0,51837277	-0,94793816	0,372921732	0,925471274
FOXG_12742	500,2910557	668,5403133	332,0417981	0,49666683	-1,009649696	0,304485336	0,849444552
FOXG_07636	846,128127	669,4282955	1022,827958	1,527912646	0,611562064	0,56532361	1
FOXG_02122	780,6370209	670,8789217	890,3951201	1,327206879	0,408393269	0,656756062	1
FOXG_11236	571,5067004	672,0823589	470,9310419	0,700704364	-0,513122213	0,61176382	1
FOXG_18041	526,0305933	672,288288	379,7728987	0,564895902	-0,823943061	0,441137227	0,970326553
FOXG_04083	629,2218108	675,657424	582,7861977	0,862546872	-0,213325238	0,835544854	1
FOXG_12135	348,285817	676,1140356	20,45759835	0,030257615	-5,046557904	4,59E-05	0,00119898
FOXG_12576	484,2689209	676,8707672	291,6670746	0,430905113	-1,214557877	0,173545092	0,648911165
FOXG_19465	541,6607578	676,9634325	406,3580831	0,600265928	-0,736326314	0,491416962	1
FOXG_01884	521,4985758	677,7480004	365,2491511	0,538915867	-0,891868032	0,374809992	0,926942175
FOXG_05161	711,439273	678,889856	743,9886899	1,095890126	0,132103161	0,874701091	1
FOXG_00772	946,4663911	680,4768601	1212,455922	1,781773919	0,833314292	0,410509732	0,947188467
FOXG_07760	460,0797661	681,2617201	238,8978121	0,350669655	-1,511815503	0,163926862	0,628445642
FOXG_01010	497,5635822	681,657071	313,4700933	0,459864801	-1,12071832	0,286154955	0,823051591
FOXG_01152	401,2941117	682,0216716	120,5665517	0,176778183	-2,499987861	0,025405908	0,184257217
FOXG_05228	607,5567117	682,6939003	532,419523	0,779880299	-0,358675388	0,748618416	1
FOXG_04071	431,886865	682,9617293	180,8120008	0,2647469	-1,917314303	0,072994624	0,383524756
FOXG_03557	376,8586195	683,3488179	70,36842105	0,102975844	-3,279622149	0,004686007	0,050904973
FOXG_11220	669,3326686	684,901934	653,7634031	0,954535782	-0,067128815	0,967910239	1
FOXG_03043	764,5539061	685,043026	844,0647862	1,232133974	0,301159134	0,791420241	1
FOXG_13877	500,9646007	685,2132602	316,7159411	0,462215137	-1,113363587	0,263763223	0,802528122
FOXG_08019	853,8826312	691,1326462	1016,632616	1,470965989	0,556763889	0,563557428	1
FOXG_00655	840,3886163	693,5895824	987,1876501	1,423302303	0,509242117	0,629073391	1
FOXG_08455	614,3454845	693,7942729	534,8966962	0,770973064	-0,375247639	0,715468236	1
FOXG_04163	1450,909129	694,4281847	2207,390074	3,178716133	1,668444186	0,115668724	0,511597387
FOXG_10484	673,2180689	694,7887321	651,6474057	0,937907274	-0,092482797	0,955510876	1
FOXG_05358	587,2914531	694,8853973	479,6975088	0,690326075	-0,534650117	0,61756715	1
FOXG_02227	521,2512007	695,3325711	347,1698302	0,499286017	-1,00206159	0,29978064	0,844146168
FOXG_14244	541,4522191	701,0965554	381,8078828	0,544586733	-0,876766258	0,409449197	0,946329685
FOXG_07996	583,6142741	702,3126231	464,915925	0,661978597	-0,595143522	0,617189353	1
FOXG_07826	460,6656985	703,4133991	217,9179979	0,309800749	-1,690587463	0,124558345	0,535504866
FOXG_05561	925,5321783	704,5620089	1146,502348	1,62725542	0,70244072	0,500376193	1
FOXG_08151	549,5885441	705,9910375	393,1860507	0,556927822	-0,844437729	0,438944718	0,967912182
FOXG_06330	432,3722506	710,5370148	154,2074864	0,217029491	-2,204037001	0,042060957	0,263377136
FOXG_05557	844,719896	712,2052566	977,2345353	1,372124856	0,456411765	0,64858412	1
FOXG_02339	734,1319329	712,6856417	755,578224	1,060184435	0,084315264	0,93938136	1
